lat,lon,color
51.84,-145.1191,blue
-51.84,145.1191,blue
51.84,-143.9541,blue
-51.84,143.9541,blue
51.84,-142.789,blue
-51.84,142.789,blue
51.84,-141.624,blue
-51.84,141.624,blue
51.84,-140.4589,blue
-51.84,140.4589,blue
51.84,-139.2939,blue
-51.84,139.2939,blue
51.84,-138.1288,blue
-51.84,138.1288,blue
51.84,-136.9638,blue
-51.84,136.9638,blue
51.84,-135.7987,blue
-51.84,135.7987,blue
51.84,-134.6337,blue
-51.84,134.6337,blue
51.84,-133.4687,blue
-51.84,133.4687,blue
51.84,-132.3036,blue
-51.84,132.3036,blue
51.84,-131.1386,blue
-51.84,131.1386,blue
51.84,-129.9735,blue
-51.84,129.9735,blue
51.84,-128.8085,blue
-51.84,128.8085,blue
51.84,-127.6434,green
-51.84,127.6434,blue
51.84,-126.4784,green
-51.84,126.4784,blue
51.84,-125.3133,green
-51.84,125.3133,blue
51.84,-124.1483,green
-51.84,124.1483,blue
51.84,-122.9832,green
-51.84,122.9832,blue
51.84,-121.8182,green
-51.84,121.8182,blue
51.84,-120.6531,green
-51.84,120.6531,blue
51.84,-119.4881,green
-51.84,119.4881,blue
51.84,-118.323,green
-51.84,118.323,blue
51.84,-117.158,green
-51.84,117.158,blue
51.84,-115.9929,green
-51.84,115.9929,blue
51.84,-114.8279,green
-51.84,114.8279,blue
51.84,-113.6628,green
-51.84,113.6628,blue
51.84,-112.4978,green
-51.84,112.4978,blue
51.84,-111.3327,green
-51.84,111.3327,blue
51.84,-110.1677,green
-51.84,110.1677,blue
51.84,-109.0026,green
-51.84,109.0026,blue
51.84,-107.8376,green
-51.84,107.8376,blue
51.84,-106.6725,green
-51.84,106.6725,blue
51.84,-105.5075,green
-51.84,105.5075,blue
51.84,-104.3424,beige
-51.84,104.3424,blue
51.84,-103.1774,green
-51.84,103.1774,blue
51.84,-102.0123,green
-51.84,102.0123,blue
51.84,-100.8473,green
-51.84,100.8473,blue
51.84,-99.6822,green
-51.84,99.6822,blue
51.84,-98.5172,green
-51.84,98.5172,blue
51.84,-97.3521,green
-51.84,97.3521,blue
51.84,-96.1871,green
-51.84,96.1871,blue
51.84,-95.022,green
-51.84,95.022,blue
51.84,-93.857,green
-51.84,93.857,blue
51.84,-92.692,green
-51.84,92.692,blue
51.84,-91.5269,green
-51.84,91.5269,blue
51.84,-90.3619,green
-51.84,90.3619,blue
51.84,-89.1968,green
-51.84,89.1968,blue
51.84,-88.0318,green
-51.84,88.0318,blue
51.84,-86.8667,green
-51.84,86.8667,blue
51.84,-85.7017,green
-51.84,85.7017,blue
51.84,-84.5366,green
-51.84,84.5366,blue
51.84,-83.3716,green
-51.84,83.3716,blue
51.84,-82.2065,green
-51.84,82.2065,blue
51.84,-81.0415,green
-51.84,81.0415,blue
51.84,-79.8764,blue
-51.84,79.8764,blue
51.84,-78.7114,green
-51.84,78.7114,blue
51.84,-77.5463,green
-51.84,77.5463,blue
51.84,-76.3813,green
-51.84,76.3813,blue
51.84,-75.2162,green
-51.84,75.2162,blue
51.84,-74.0512,green
-51.84,74.0512,blue
51.84,-72.8861,green
-51.84,72.8861,blue
51.84,-71.7211,green
-51.84,71.7211,blue
51.84,-70.556,green
-51.84,70.556,blue
51.84,-69.391,green
-51.84,69.391,blue
51.84,-68.2259,green
-51.84,68.2259,blue
51.84,-67.0609,green
-51.84,67.0609,blue
51.84,-65.8958,green
-51.84,65.8958,blue
51.84,-64.7308,green
-51.84,64.7308,blue
51.84,-63.5657,green
-51.84,63.5657,blue
51.84,-62.4007,green
-51.84,62.4007,blue
51.84,-61.2356,green
-51.84,61.2356,blue
51.84,-60.0706,green
-51.84,60.0706,blue
51.84,-58.9055,green
-51.84,58.9055,blue
51.84,-57.7405,green
-51.84,57.7405,blue
51.84,-56.5754,green
-51.84,56.5754,blue
51.84,-55.4104,blue
-51.84,55.4104,blue
51.84,-54.2453,blue
-51.84,54.2453,blue
51.84,-53.0803,blue
-51.84,53.0803,blue
51.84,-51.9153,blue
-51.84,51.9153,blue
51.84,-50.7502,blue
-51.84,50.7502,blue
51.84,-49.5852,blue
-51.84,49.5852,blue
51.84,-48.4201,blue
-51.84,48.4201,blue
51.84,-47.2551,blue
-51.84,47.2551,blue
51.84,-46.09,blue
-51.84,46.09,blue
51.84,-44.925,blue
-51.84,44.925,blue
51.84,-43.7599,blue
-51.84,43.7599,blue
51.84,-42.5949,blue
-51.84,42.5949,blue
51.84,-41.4298,blue
-51.84,41.4298,blue
51.84,-40.2648,blue
-51.84,40.2648,blue
51.84,-39.0997,blue
-51.84,39.0997,blue
51.84,-37.9347,blue
-51.84,37.9347,blue
51.84,-36.7696,blue
-51.84,36.7696,blue
51.84,-35.6046,blue
-51.84,35.6046,blue
51.84,-34.4395,blue
-51.84,34.4395,blue
51.84,-33.2745,blue
-51.84,33.2745,blue
51.84,-32.1094,blue
-51.84,32.1094,blue
51.84,-30.9444,blue
-51.84,30.9444,blue
51.84,-29.7793,blue
-51.84,29.7793,blue
51.84,-28.6143,blue
-51.84,28.6143,blue
51.84,-27.4492,blue
-51.84,27.4492,blue
51.84,-26.2842,blue
-51.84,26.2842,blue
51.84,-25.1191,blue
-51.84,25.1191,blue
51.84,-23.9541,blue
-51.84,23.9541,blue
51.84,-22.789,blue
-51.84,22.789,blue
51.84,-21.624,blue
-51.84,21.624,blue
51.84,-20.4589,blue
-51.84,20.4589,blue
51.84,-19.2939,blue
-51.84,19.2939,blue
51.84,-18.1288,blue
-51.84,18.1288,blue
51.84,-16.9638,blue
-51.84,16.9638,blue
51.84,-15.7987,blue
-51.84,15.7987,blue
51.84,-14.6337,blue
-51.84,14.6337,blue
51.84,-13.4687,blue
-51.84,13.4687,blue
51.84,-12.3036,blue
-51.84,12.3036,blue
51.84,-11.1386,blue
-51.84,11.1386,blue
51.84,-9.9735,green
-51.84,9.9735,blue
51.84,-8.8085,green
-51.84,8.8085,blue
51.84,-7.6434,blue
-51.84,7.6434,blue
51.84,-6.4784,blue
-51.84,6.4784,blue
51.84,-5.3133,blue
-51.84,5.3133,blue
51.84,-4.1483,green
-51.84,4.1483,blue
51.84,-2.9832,green
-51.84,2.9832,blue
51.84,-1.8182,green
-51.84,1.8182,blue
51.84,-0.6531,green
-51.84,0.6531,blue
51.84,0.5119,green
-51.84,-0.5119,blue
51.84,1.677,blue
-51.84,-1.677,blue
52.2,172.0404,blue
-52.2,-172.0404,blue
52.2,173.2168,blue
-52.2,-173.2168,blue
52.2,174.3933,blue
-52.2,-174.3933,blue
52.2,175.5698,blue
-52.2,-175.5698,blue
52.2,176.7463,blue
-52.2,-176.7463,blue
52.2,177.9227,blue
-52.2,-177.9227,blue
52.2,179.0992,blue
-52.2,-179.0992,blue
52.2,-179.7243,blue
-52.2,179.7243,blue
52.2,-178.5479,blue
-52.2,178.5479,blue
52.2,-177.3714,blue
-52.2,177.3714,blue
52.2,-176.1949,blue
-52.2,176.1949,blue
52.2,-175.0185,blue
-52.2,175.0185,blue
52.2,-173.842,blue
-52.2,173.842,blue
52.2,-172.6655,blue
-52.2,172.6655,blue
52.2,-171.489,blue
-52.2,171.489,blue
52.2,-170.3126,blue
-52.2,170.3126,blue
52.2,-169.1361,blue
-52.2,169.1361,blue
52.2,-167.9596,blue
-52.2,167.9596,blue
52.2,-166.7832,blue
-52.2,166.7832,blue
52.2,-165.6067,blue
-52.2,165.6067,blue
52.2,-164.4302,blue
-52.2,164.4302,blue
52.2,-163.2537,blue
-52.2,163.2537,blue
52.2,-162.0773,blue
-52.2,162.0773,blue
52.2,-160.9008,blue
-52.2,160.9008,blue
52.2,-159.7243,blue
-52.2,159.7243,blue
52.2,-158.5479,blue
-52.2,158.5479,blue
52.2,-157.3714,blue
-52.2,157.3714,blue
52.2,-156.1949,blue
-52.2,156.1949,blue
52.2,-155.0185,blue
-52.2,155.0185,blue
52.2,-153.842,blue
-52.2,153.842,blue
52.2,-152.6655,blue
-52.2,152.6655,blue
52.2,-151.489,blue
-52.2,151.489,blue
52.2,-150.3126,blue
-52.2,150.3126,blue
52.2,-149.1361,blue
-52.2,149.1361,blue
52.2,-147.9596,blue
-52.2,147.9596,blue
52.2,-146.7832,blue
-52.2,146.7832,blue
52.2,-145.6067,blue
-52.2,145.6067,blue
52.2,-144.4302,blue
-52.2,144.4302,blue
52.2,-143.2537,blue
-52.2,143.2537,blue
52.2,-142.0773,blue
-52.2,142.0773,blue
52.2,-140.9008,blue
-52.2,140.9008,blue
52.2,-139.7243,blue
-52.2,139.7243,blue
52.2,-138.5479,blue
-52.2,138.5479,blue
52.2,-137.3714,blue
-52.2,137.3714,blue
52.2,-136.1949,blue
-52.2,136.1949,blue
52.2,-135.0185,blue
-52.2,135.0185,blue
52.2,-133.842,blue
-52.2,133.842,blue
52.2,-132.6655,blue
-52.2,132.6655,blue
52.2,-131.489,turquoise
-52.2,131.489,blue
52.2,-130.3126,blue
-52.2,130.3126,blue
52.2,-129.1361,blue
-52.2,129.1361,blue
52.2,-127.9596,blue
-52.2,127.9596,blue
52.2,-126.7832,green
-52.2,126.7832,blue
52.2,-125.6067,green
-52.2,125.6067,blue
52.2,-124.4302,green
-52.2,124.4302,blue
52.2,-123.2537,green
-52.2,123.2537,blue
52.2,-122.0773,green
-52.2,122.0773,blue
52.2,-120.9008,green
-52.2,120.9008,blue
52.2,-119.7243,green
-52.2,119.7243,blue
52.2,-118.5479,green
-52.2,118.5479,blue
52.2,-117.3714,beige
-52.2,117.3714,blue
52.2,-116.1949,green
-52.2,116.1949,blue
52.2,-115.0185,green
-52.2,115.0185,blue
52.2,-113.842,green
-52.2,113.842,blue
52.2,-112.6655,green
-52.2,112.6655,blue
52.2,-111.489,green
-52.2,111.489,blue
52.2,-110.3126,green
-52.2,110.3126,blue
52.2,-109.1361,green
-52.2,109.1361,blue
52.2,-107.9596,green
-52.2,107.9596,blue
52.2,-106.7832,green
-52.2,106.7832,blue
52.2,-105.6067,green
-52.2,105.6067,blue
52.2,-104.4302,green
-52.2,104.4302,blue
52.2,-103.2537,green
-52.2,103.2537,blue
52.2,-102.0773,green
-52.2,102.0773,blue
52.2,-100.9008,green
-52.2,100.9008,blue
52.2,-99.7243,green
-52.2,99.7243,blue
52.2,-98.5479,green
-52.2,98.5479,blue
52.2,-97.3714,blue
-52.2,97.3714,blue
52.2,-96.1949,green
-52.2,96.1949,blue
52.2,-95.0185,green
-52.2,95.0185,blue
52.2,-93.842,green
-52.2,93.842,blue
52.2,-92.6655,green
-52.2,92.6655,blue
52.2,-91.489,green
-52.2,91.489,blue
52.2,-90.3126,green
-52.2,90.3126,blue
52.2,-89.1361,green
-52.2,89.1361,blue
52.2,-87.9596,green
-52.2,87.9596,blue
52.2,-86.7832,green
-52.2,86.7832,blue
52.2,-85.6067,green
-52.2,85.6067,blue
52.2,-84.4302,green
-52.2,84.4302,blue
52.2,-83.2537,green
-52.2,83.2537,blue
52.2,-82.0773,green
-52.2,82.0773,blue
52.2,-80.9008,blue
-52.2,80.9008,blue
52.2,-79.7243,blue
-52.2,79.7243,blue
52.2,-78.5479,green
-52.2,78.5479,blue
52.2,-77.3714,green
-52.2,77.3714,blue
52.2,-76.1949,green
-52.2,76.1949,blue
52.2,-75.0185,green
-52.2,75.0185,blue
52.2,-73.842,green
-52.2,73.842,blue
52.2,-72.6655,green
-52.2,72.6655,blue
52.2,-71.489,green
-52.2,71.489,blue
52.2,-70.3126,green
-52.2,70.3126,blue
52.2,-69.1361,green
-52.2,69.1361,blue
52.2,-67.9596,green
-52.2,67.9596,blue
52.2,-66.7832,green
-52.2,66.7832,blue
52.2,-65.6067,green
-52.2,65.6067,blue
52.2,-64.4302,green
-52.2,64.4302,blue
52.2,-63.2537,green
-52.2,63.2537,blue
52.2,-62.0773,green
-52.2,62.0773,blue
52.2,-60.9008,green
-52.2,60.9008,blue
52.2,-59.7243,green
-52.2,59.7243,blue
52.2,-58.5479,green
-52.2,58.5479,blue
52.2,-57.3714,green
-52.2,57.3714,blue
52.2,-56.1949,green
-52.2,56.1949,blue
52.2,-55.0185,blue
-52.2,55.0185,blue
52.2,-53.842,blue
-52.2,53.842,blue
52.2,-52.6655,blue
-52.2,52.6655,blue
52.2,-51.489,blue
-52.2,51.489,blue
52.2,-50.3126,blue
-52.2,50.3126,blue
52.2,-49.1361,blue
-52.2,49.1361,blue
52.2,-47.9596,blue
-52.2,47.9596,blue
52.2,-46.7832,blue
-52.2,46.7832,blue
52.2,-45.6067,blue
-52.2,45.6067,blue
52.2,-44.4302,blue
-52.2,44.4302,blue
52.2,-43.2537,blue
-52.2,43.2537,blue
52.2,-42.0773,blue
-52.2,42.0773,blue
52.2,-40.9008,blue
-52.2,40.9008,blue
52.2,-39.7243,blue
-52.2,39.7243,blue
52.2,-38.5479,blue
-52.2,38.5479,blue
52.2,-37.3714,blue
-52.2,37.3714,blue
52.2,-36.1949,blue
-52.2,36.1949,blue
52.2,-35.0185,blue
-52.2,35.0185,blue
52.2,-33.842,blue
-52.2,33.842,blue
52.2,-32.6655,blue
-52.2,32.6655,blue
52.2,-31.489,blue
-52.2,31.489,blue
52.2,-30.3126,blue
-52.2,30.3126,blue
52.2,-29.1361,blue
-52.2,29.1361,blue
52.2,-27.9596,blue
-52.2,27.9596,blue
52.2,-26.7832,blue
-52.2,26.7832,blue
52.2,-25.6067,blue
-52.2,25.6067,blue
52.2,-24.4302,blue
-52.2,24.4302,blue
52.2,-23.2537,blue
-52.2,23.2537,blue
52.2,-22.0773,blue
-52.2,22.0773,blue
52.2,-20.9008,blue
-52.2,20.9008,blue
52.2,-19.7243,blue
-52.2,19.7243,blue
52.2,-18.5479,blue
-52.2,18.5479,blue
52.2,-17.3714,blue
-52.2,17.3714,blue
52.2,-16.1949,blue
-52.2,16.1949,blue
52.2,-15.0185,blue
-52.2,15.0185,blue
52.2,-13.842,blue
-52.2,13.842,blue
52.2,-12.6655,blue
-52.2,12.6655,blue
52.2,-11.489,blue
-52.2,11.489,blue
52.2,-10.3126,blue
-52.2,10.3126,blue
52.2,-9.1361,green
-52.2,9.1361,blue
52.2,-7.9596,green
-52.2,7.9596,blue
52.2,-6.7832,blue
-52.2,6.7832,blue
52.2,-5.6067,blue
-52.2,5.6067,blue
52.2,-4.4302,green
-52.2,4.4302,blue
52.2,-3.2537,green
-52.2,3.2537,blue
52.2,-2.0773,green
-52.2,2.0773,blue
52.2,-0.9008,green
-52.2,0.9008,blue
52.2,0.2757,green
-52.2,-0.2757,blue
52.2,1.4521,green
-52.2,-1.4521,blue
52.2,2.6286,blue
-52.2,-2.6286,blue
52.2,3.8051,blue
-52.2,-3.8051,blue
52.2,4.9815,green
-52.2,-4.9815,blue
52.2,6.158,green
-52.2,-6.158,blue
52.2,7.3345,green
-52.2,-7.3345,blue
52.2,8.511,green
-52.2,-8.511,blue
52.2,9.6874,green
-52.2,-9.6874,blue
52.2,10.8639,green
-52.2,-10.8639,blue
52.2,12.0404,green
-52.2,-12.0404,blue
52.2,13.2168,green
-52.2,-13.2168,blue
52.2,14.3933,green
-52.2,-14.3933,blue
52.2,15.5698,green
-52.2,-15.5698,blue
52.2,16.7463,green
-52.2,-16.7463,blue
52.2,17.9227,green
-52.2,-17.9227,blue
52.2,19.0992,green
-52.2,-19.0992,blue
52.2,20.2757,green
-52.2,-20.2757,blue
52.2,21.4521,green
-52.2,-21.4521,blue
52.2,22.6286,green
-52.2,-22.6286,blue
52.2,23.8051,green
-52.2,-23.8051,blue
52.2,24.9815,green
-52.2,-24.9815,blue
52.2,26.158,green
-52.2,-26.158,blue
52.2,27.3345,green
-52.2,-27.3345,blue
52.2,28.511,green
-52.2,-28.511,blue
52.2,29.6874,green
-52.2,-29.6874,blue
52.2,30.8639,green
-52.2,-30.8639,blue
52.2,32.0404,green
-52.2,-32.0404,blue
52.2,33.2168,green
-52.2,-33.2168,blue
52.2,34.3933,green
-52.2,-34.3933,blue
52.2,35.5698,green
-52.2,-35.5698,blue
52.2,36.7463,green
-52.2,-36.7463,blue
52.2,37.9227,green
-52.2,-37.9227,blue
52.2,39.0992,green
-52.2,-39.0992,blue
52.2,40.2757,green
-52.2,-40.2757,blue
52.2,41.4521,green
-52.2,-41.4521,blue
52.2,42.6286,green
-52.2,-42.6286,blue
52.2,43.8051,green
-52.2,-43.8051,blue
52.2,44.9815,green
-52.2,-44.9815,blue
52.2,46.158,green
-52.2,-46.158,blue
52.2,47.3345,green
-52.2,-47.3345,blue
52.2,48.511,green
-52.2,-48.511,blue
52.2,49.6874,green
-52.2,-49.6874,blue
52.2,50.8639,green
-52.2,-50.8639,blue
52.2,52.0404,green
-52.2,-52.0404,blue
52.2,53.2168,green
-52.2,-53.2168,blue
52.2,54.3933,green
-52.2,-54.3933,blue
52.2,55.5698,green
-52.2,-55.5698,blue
52.2,56.7463,green
-52.2,-56.7463,blue
52.2,57.9227,green
-52.2,-57.9227,blue
52.2,59.0992,green
-52.2,-59.0992,blue
52.2,60.2757,green
-52.2,-60.2757,blue
52.2,61.4521,green
-52.2,-61.4521,blue
52.2,62.6286,green
-52.2,-62.6286,blue
52.2,63.8051,green
-52.2,-63.8051,blue
52.2,64.9815,green
-52.2,-64.9815,blue
52.2,66.158,green
-52.2,-66.158,blue
52.2,67.3345,green
-52.2,-67.3345,blue
52.2,68.511,green
-52.2,-68.511,green
52.2,69.6874,green
-52.2,-69.6874,green
52.2,70.8639,green
-52.2,-70.8639,green
52.2,72.0404,green
-52.2,-72.0404,green
52.2,73.2168,green
-52.2,-73.2168,green
52.2,74.3933,green
-52.2,-74.3933,blue
52.2,75.5698,green
-52.2,-75.5698,blue
52.2,76.7463,green
-52.2,-76.7463,blue
52.2,77.9227,green
-52.2,-77.9227,blue
52.2,79.0992,green
-52.2,-79.0992,blue
52.2,80.2757,green
-52.2,-80.2757,blue
52.2,81.4521,green
-52.2,-81.4521,blue
52.2,82.6286,green
-52.2,-82.6286,blue
52.2,83.8051,green
-52.2,-83.8051,blue
52.2,84.9815,green
-52.2,-84.9815,blue
52.2,86.158,green
-52.2,-86.158,blue
52.2,87.3345,green
-52.2,-87.3345,blue
52.2,88.511,green
-52.2,-88.511,blue
52.2,89.6874,green
-52.2,-89.6874,blue
52.2,90.8639,green
-52.2,-90.8639,blue
52.2,92.0404,green
-52.2,-92.0404,blue
52.2,93.2168,green
-52.2,-93.2168,blue
52.2,94.3933,green
-52.2,-94.3933,blue
52.2,95.5698,green
-52.2,-95.5698,blue
52.2,96.7463,green
-52.2,-96.7463,blue
52.2,97.9227,green
-52.2,-97.9227,blue
52.2,99.0992,green
-52.2,-99.0992,blue
52.2,100.2757,green
-52.2,-100.2757,blue
52.2,101.4521,green
-52.2,-101.4521,blue
52.2,102.6286,green
-52.2,-102.6286,blue
52.2,103.8051,green
-52.2,-103.8051,blue
52.2,104.9815,green
-52.2,-104.9815,blue
52.2,106.158,blue
-52.2,-106.158,blue
52.2,107.3345,green
-52.2,-107.3345,blue
52.2,108.511,green
-52.2,-108.511,blue
52.2,109.6874,green
-52.2,-109.6874,blue
52.2,110.8639,green
-52.2,-110.8639,blue
52.2,112.0404,green
-52.2,-112.0404,blue
52.2,113.2168,green
-52.2,-113.2168,blue
52.2,114.3933,green
-52.2,-114.3933,blue
52.2,115.5698,green
-52.2,-115.5698,blue
52.2,116.7463,green
-52.2,-116.7463,blue
52.2,117.9227,green
-52.2,-117.9227,blue
52.2,119.0992,green
-52.2,-119.0992,blue
52.2,120.2757,green
-52.2,-120.2757,blue
52.2,121.4521,green
-52.2,-121.4521,blue
52.2,122.6286,green
-52.2,-122.6286,blue
52.2,123.8051,green
-52.2,-123.8051,blue
52.2,124.9815,green
-52.2,-124.9815,blue
52.2,126.158,green
-52.2,-126.158,blue
52.2,127.3345,green
-52.2,-127.3345,blue
52.2,128.511,green
-52.2,-128.511,blue
52.2,129.6874,green
-52.2,-129.6874,blue
52.2,130.8639,green
-52.2,-130.8639,blue
52.2,132.0404,green
-52.2,-132.0404,blue
52.2,133.2168,green
-52.2,-133.2168,blue
52.2,134.3933,green
-52.2,-134.3933,blue
52.2,135.5698,green
-52.2,-135.5698,blue
52.2,136.7463,green
-52.2,-136.7463,blue
52.2,137.9227,green
-52.2,-137.9227,blue
52.2,139.0992,green
-52.2,-139.0992,blue
52.2,140.2757,green
-52.2,-140.2757,blue
52.2,141.4521,blue
-52.2,-141.4521,blue
52.2,142.6286,green
-52.2,-142.6286,blue
52.2,143.8051,blue
-52.2,-143.8051,blue
52.2,144.9815,blue
-52.2,-144.9815,blue
52.2,146.158,blue
-52.2,-146.158,blue
52.2,147.3345,blue
-52.2,-147.3345,blue
52.2,148.511,blue
-52.2,-148.511,blue
52.2,149.6874,blue
-52.2,-149.6874,blue
52.2,150.8639,blue
-52.2,-150.8639,blue
52.2,152.0404,blue
-52.2,-152.0404,blue
52.2,153.2168,blue
-52.2,-153.2168,blue
52.2,154.3933,blue
-52.2,-154.3933,blue
52.2,155.5698,blue
-52.2,-155.5698,blue
52.2,156.7463,green
-52.2,-156.7463,blue
52.2,157.9227,green
-52.2,-157.9227,blue
52.2,159.0992,blue
-52.2,-159.0992,blue
52.2,160.2757,blue
-52.2,-160.2757,blue
52.2,161.4521,blue
-52.2,-161.4521,blue
52.2,162.6286,blue
-52.2,-162.6286,blue
52.2,163.8051,blue
-52.2,-163.8051,blue
52.2,164.9815,blue
-52.2,-164.9815,blue
52.2,166.158,blue
-52.2,-166.158,blue
52.2,167.3345,blue
-52.2,-167.3345,blue
52.2,168.511,blue
-52.2,-168.511,blue
52.2,169.6874,blue
-52.2,-169.6874,blue
52.2,170.8639,blue
-52.2,-170.8639,blue
52.56,-19.9092,blue
-52.56,19.9092,blue
52.56,-18.725,blue
-52.56,18.725,blue
52.56,-17.5408,blue
-52.56,17.5408,blue
52.56,-16.3566,blue
-52.56,16.3566,blue
52.56,-15.1724,blue
-52.56,15.1724,blue
52.56,-13.9882,blue
-52.56,13.9882,blue
52.56,-12.8039,blue
-52.56,12.8039,blue
52.56,-11.6197,blue
-52.56,11.6197,blue
52.56,-10.4355,blue
-52.56,10.4355,blue
52.56,-9.2513,blue
-52.56,9.2513,blue
52.56,-8.0671,green
-52.56,8.0671,blue
52.56,-6.8829,green
-52.56,6.8829,blue
52.56,-5.6987,blue
-52.56,5.6987,blue
52.56,-4.5145,blue
-52.56,4.5145,blue
52.56,-3.3303,green
-52.56,3.3303,blue
52.56,-2.146,green
-52.56,2.146,blue
52.56,-0.9618,green
-52.56,0.9618,blue
52.56,0.2224,green
-52.56,-0.2224,blue
52.56,1.4066,green
-52.56,-1.4066,blue
52.56,2.5908,blue
-52.56,-2.5908,blue
52.56,3.775,blue
-52.56,-3.775,blue
52.56,4.9592,green
-52.56,-4.9592,blue
52.56,6.1434,green
-52.56,-6.1434,blue
52.56,7.3276,green
-52.56,-7.3276,blue
52.56,8.5118,green
-52.56,-8.5118,blue
52.56,9.6961,green
-52.56,-9.6961,blue
52.56,10.8803,green
-52.56,-10.8803,blue
52.56,12.0645,green
-52.56,-12.0645,blue
52.56,13.2487,green
-52.56,-13.2487,blue
52.56,14.4329,green
-52.56,-14.4329,blue
52.56,15.6171,green
-52.56,-15.6171,blue
52.56,16.8013,green
-52.56,-16.8013,blue
52.56,17.9855,green
-52.56,-17.9855,blue
52.56,19.1697,green
-52.56,-19.1697,blue
52.56,20.354,green
-52.56,-20.354,blue
52.56,21.5382,green
-52.56,-21.5382,blue
52.56,22.7224,green
-52.56,-22.7224,blue
52.56,23.9066,green
-52.56,-23.9066,blue
52.56,25.0908,green
-52.56,-25.0908,blue
52.56,26.275,green
-52.56,-26.275,blue
52.56,27.4592,green
-52.56,-27.4592,blue
52.56,28.6434,green
-52.56,-28.6434,blue
52.56,29.8276,green
-52.56,-29.8276,blue
52.56,31.0118,green
-52.56,-31.0118,blue
52.56,32.1961,green
-52.56,-32.1961,blue
52.56,33.3803,green
-52.56,-33.3803,blue
52.56,34.5645,green
-52.56,-34.5645,blue
52.56,35.7487,green
-52.56,-35.7487,blue
52.56,36.9329,green
-52.56,-36.9329,blue
52.56,38.1171,green
-52.56,-38.1171,blue
52.56,39.3013,green
-52.56,-39.3013,blue
52.56,40.4855,green
-52.56,-40.4855,blue
52.56,41.6697,green
-52.56,-41.6697,blue
52.56,42.854,green
-52.56,-42.854,blue
52.56,44.0382,green
-52.56,-44.0382,blue
52.56,45.2224,green
-52.56,-45.2224,blue
52.56,46.4066,green
-52.56,-46.4066,blue
52.56,47.5908,green
-52.56,-47.5908,blue
52.56,48.775,green
-52.56,-48.775,blue
52.56,49.9592,green
-52.56,-49.9592,blue
52.56,51.1434,green
-52.56,-51.1434,blue
52.56,52.3276,green
-52.56,-52.3276,blue
52.56,53.5118,green
-52.56,-53.5118,blue
52.56,54.6961,green
-52.56,-54.6961,blue
52.56,55.8803,green
-52.56,-55.8803,blue
52.56,57.0645,green
-52.56,-57.0645,blue
52.56,58.2487,green
-52.56,-58.2487,blue
52.56,59.4329,green
-52.56,-59.4329,blue
52.56,60.6171,green
-52.56,-60.6171,blue
52.56,61.8013,green
-52.56,-61.8013,blue
52.56,62.9855,green
-52.56,-62.9855,blue
52.56,64.1697,green
-52.56,-64.1697,blue
52.56,65.354,green
-52.56,-65.354,blue
52.56,66.5382,green
-52.56,-66.5382,blue
52.56,67.7224,green
-52.56,-67.7224,blue
52.56,68.9066,green
-52.56,-68.9066,blue
52.56,70.0908,green
-52.56,-70.0908,green
52.56,71.275,green
-52.56,-71.275,green
52.56,72.4592,green
-52.56,-72.4592,blue
52.56,73.6434,green
-52.56,-73.6434,blue
52.56,74.8276,green
-52.56,-74.8276,blue
52.56,76.0118,green
-52.56,-76.0118,blue
52.56,77.1961,green
-52.56,-77.1961,blue
52.56,78.3803,green
-52.56,-78.3803,blue
52.56,79.5645,green
-52.56,-79.5645,blue
52.56,80.7487,green
-52.56,-80.7487,blue
52.56,81.9329,green
-52.56,-81.9329,blue
52.56,83.1171,green
-52.56,-83.1171,blue
52.56,84.3013,green
-52.56,-84.3013,blue
52.56,85.4855,green
-52.56,-85.4855,blue
52.56,86.6697,green
-52.56,-86.6697,blue
52.56,87.854,green
-52.56,-87.854,blue
52.56,89.0382,green
-52.56,-89.0382,blue
52.56,90.2224,green
-52.56,-90.2224,blue
52.56,91.4066,green
-52.56,-91.4066,blue
52.56,92.5908,green
-52.56,-92.5908,blue
52.56,93.775,green
-52.56,-93.775,blue
52.56,94.9592,green
-52.56,-94.9592,blue
52.56,96.1434,green
-52.56,-96.1434,blue
52.56,97.3276,green
-52.56,-97.3276,blue
52.56,98.5118,green
-52.56,-98.5118,blue
52.56,99.6961,green
-52.56,-99.6961,blue
52.56,100.8803,green
-52.56,-100.8803,blue
52.56,102.0645,green
-52.56,-102.0645,blue
52.56,103.2487,green
-52.56,-103.2487,blue
52.56,104.4329,green
-52.56,-104.4329,blue
52.56,105.6171,green
-52.56,-105.6171,blue
52.56,106.8013,blue
-52.56,-106.8013,blue
52.56,107.9855,green
-52.56,-107.9855,blue
52.56,109.1697,green
-52.56,-109.1697,blue
52.56,110.354,green
-52.56,-110.354,blue
52.56,111.5382,blue
-52.56,-111.5382,blue
52.56,112.7224,green
-52.56,-112.7224,blue
52.56,113.9066,green
-52.56,-113.9066,blue
52.56,115.0908,green
-52.56,-115.0908,blue
52.56,116.275,green
-52.56,-116.275,blue
52.56,117.4592,green
-52.56,-117.4592,blue
52.56,118.6434,green
-52.56,-118.6434,blue
52.56,119.8276,green
-52.56,-119.8276,blue
52.56,121.0118,green
-52.56,-121.0118,blue
52.56,122.1961,green
-52.56,-122.1961,blue
52.56,123.3803,green
-52.56,-123.3803,blue
52.56,124.5645,green
-52.56,-124.5645,blue
52.56,125.7487,green
